player_name,player_id,team_abbr,game_id,game_date,event_num,shot_result,season_type
Mikal Bridges,bridgmi01,NYK,202603010NYK,2026-03-01,343,0,RS
Mikal Bridges,bridgmi01,NYK,202603010NYK,2026-03-01,353,1,RS
Mikal Bridges,bridgmi01,NYK,202603010NYK,2026-03-01,368,0,RS
Mikal Bridges,bridgmi01,NYK,202603010NYK,2026-03-01,432,1,RS
Mikal Bridges,bridgmi01,NYK,202603010NYK,2026-03-01,452,0,RS
Mikal Bridges,bridgmi01,NYK,202603010NYK,2026-03-01,465,0,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,31,1,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,33,0,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,97,1,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,247,0,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,341,1,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,367,0,RS
Mikal Bridges,bridgmi01,NYK,202603030TOR,2026-03-03,372,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,14,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,21,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,29,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,42,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,48,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,193,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,216,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,233,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,257,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,282,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,292,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,303,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,344,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,348,1,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,387,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,418,0,RS
Mikal Bridges,bridgmi01,NYK,202603040NYK,2026-03-04,429,0,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,7,0,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,27,0,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,48,1,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,157,1,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,234,1,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,285,0,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,305,0,RS
Mikal Bridges,bridgmi01,NYK,202603060DEN,2026-03-06,384,1,RS
Mikal Bridges,bridgmi01,NYK,202603080LAL,2026-03-08,17,0,RS
Mikal Bridges,bridgmi01,NYK,202603080LAL,2026-03-08,42,0,RS
Mikal Bridges,bridgmi01,NYK,202603080LAL,2026-03-08,152,0,RS
Mikal Bridges,bridgmi01,NYK,202603080LAL,2026-03-08,212,0,RS
Mikal Bridges,bridgmi01,NYK,202603080LAL,2026-03-08,417,0,RS
Mikal Bridges,bridgmi01,NYK,202603080LAL,2026-03-08,457,0,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,10,0,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,30,0,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,171,0,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,177,1,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,206,0,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,242,1,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,281,0,RS
Mikal Bridges,bridgmi01,NYK,202603090LAC,2026-03-09,364,1,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,5,1,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,8,0,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,192,0,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,228,0,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,234,0,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,241,1,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,260,0,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,303,0,RS
Mikal Bridges,bridgmi01,NYK,202603110UTA,2026-03-11,308,0,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,58,1,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,158,0,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,208,1,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,247,0,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,274,0,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,277,1,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,279,0,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,308,0,RS
Mikal Bridges,bridgmi01,NYK,202603130IND,2026-03-13,470,1,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,8,1,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,36,0,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,42,0,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,132,0,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,235,0,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,289,0,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,291,1,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,298,1,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,355,0,RS
Mikal Bridges,bridgmi01,NYK,202603150NYK,2026-03-15,369,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,11,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,59,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,106,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,115,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,139,1,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,174,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,190,1,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,220,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,276,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,367,0,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,393,1,RS
Mikal Bridges,bridgmi01,NYK,202603170NYK,2026-03-17,411,1,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,25,0,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,39,1,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,60,0,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,87,1,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,316,1,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,336,0,RS
Mikal Bridges,bridgmi01,NYK,202603200BRK,2026-03-20,428,0,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,6,1,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,17,1,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,76,0,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,140,1,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,157,0,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,213,1,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,230,1,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,244,1,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,248,0,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,295,0,RS
Mikal Bridges,bridgmi01,NYK,202603220NYK,2026-03-22,298,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,38,1,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,57,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,152,1,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,162,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,182,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,185,1,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,192,1,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,214,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,226,1,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,249,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,348,0,RS
Mikal Bridges,bridgmi01,NYK,202603240NYK,2026-03-24,357,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,22,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,28,1,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,40,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,47,1,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,185,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,214,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,230,1,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,241,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,250,1,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,344,1,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,356,0,RS
Mikal Bridges,bridgmi01,NYK,202603260CHO,2026-03-26,359,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,17,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,28,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,94,0,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,109,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,113,0,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,130,0,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,153,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,213,0,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,261,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,289,1,RS
Mikal Bridges,bridgmi01,NYK,202603290OKC,2026-03-29,452,0,RS
Mikal Bridges,bridgmi01,NYK,202603310HOU,2026-03-31,43,1,RS
Mikal Bridges,bridgmi01,NYK,202603310HOU,2026-03-31,208,1,RS
Mikal Bridges,bridgmi01,NYK,202603310HOU,2026-03-31,347,0,RS
Mikal Bridges,bridgmi01,NYK,202603310HOU,2026-03-31,383,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,28,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,49,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,51,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,61,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,100,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,112,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,118,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,206,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,258,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,267,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,270,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,347,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,358,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,379,0,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,381,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,472,1,RS
OG Anunoby,anunoog01,NYK,202510220NYK,2025-10-22,491,1,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,41,0,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,120,1,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,125,1,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,133,0,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,222,0,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,237,1,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,253,0,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,256,0,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,315,0,RS
OG Anunoby,anunoog01,NYK,202510240NYK,2025-10-24,317,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,16,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,18,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,50,1,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,106,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,113,1,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,132,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,137,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,256,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,286,1,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,300,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,365,1,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,389,0,RS
OG Anunoby,anunoog01,NYK,202510260MIA,2025-10-26,478,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,7,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,12,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,44,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,94,1,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,96,1,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,115,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,131,1,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,136,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,408,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,434,0,RS
OG Anunoby,anunoog01,NYK,202510280MIL,2025-10-28,446,0,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,16,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,18,0,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,22,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,144,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,158,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,180,0,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,229,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,357,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,373,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,430,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,432,1,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,458,0,RS
OG Anunoby,anunoog01,NYK,202510310CHI,2025-10-31,504,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,3,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,12,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,19,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,48,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,150,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,199,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,201,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,205,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,214,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,264,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,331,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,340,1,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,356,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,376,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,427,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,431,0,RS
OG Anunoby,anunoog01,NYK,202511020NYK,2025-11-02,438,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,56,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,89,0,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,97,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,119,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,125,0,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,133,0,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,183,0,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,207,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,227,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,286,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,292,1,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,356,0,RS
OG Anunoby,anunoog01,NYK,202511030NYK,2025-11-03,359,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,50,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,89,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,96,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,121,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,136,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,138,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,231,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,239,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,262,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,265,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,267,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,274,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,356,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,366,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,371,1,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,377,0,RS
OG Anunoby,anunoog01,NYK,202511050NYK,2025-11-05,425,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,15,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,46,0,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,105,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,187,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,208,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,235,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,339,0,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,344,0,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,373,0,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,375,1,RS
OG Anunoby,anunoog01,NYK,202511090NYK,2025-11-09,385,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,7,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,23,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,36,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,91,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,94,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,102,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,126,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,137,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,223,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,253,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,265,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,282,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,303,1,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,342,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,374,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,441,0,RS
OG Anunoby,anunoog01,NYK,202511110NYK,2025-11-11,465,0,RS
OG Anunoby,anunoog01,NYK,202511120NYK,2025-11-12,34,0,RS
OG Anunoby,anunoog01,NYK,202511120NYK,2025-11-12,100,0,RS
OG Anunoby,anunoog01,NYK,202511120NYK,2025-11-12,299,1,RS
OG Anunoby,anunoog01,NYK,202511120NYK,2025-11-12,365,1,RS
OG Anunoby,anunoog01,NYK,202511140NYK,2025-11-14,23,0,RS
OG Anunoby,anunoog01,NYK,202511140NYK,2025-11-14,25,0,RS
OG Anunoby,anunoog01,NYK,202511140NYK,2025-11-14,41,1,RS
OG Anunoby,anunoog01,NYK,202511140NYK,2025-11-14,48,0,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,14,0,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,113,1,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,127,0,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,130,0,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,228,1,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,270,1,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,276,0,RS
OG Anunoby,anunoog01,NYK,202512050NYK,2025-12-05,383,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,104,0,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,106,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,126,0,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,143,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,153,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,160,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,255,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,287,0,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,360,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,371,0,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,394,0,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,413,0,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,445,1,RS
OG Anunoby,anunoog01,NYK,202512070NYK,2025-12-07,447,1,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,94,1,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,120,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,129,1,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,190,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,224,1,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,226,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,232,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,259,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,336,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,393,0,RS
OG Anunoby,anunoog01,NYK,202512090TOR,2025-12-09,433,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,3,0,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,15,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,28,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,33,0,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,102,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,119,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,233,0,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,235,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,260,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,276,0,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,309,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,379,1,RS
OG Anunoby,anunoog01,NYK,202512130ORL,2025-12-13,385,0,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,8,0,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,144,0,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,175,0,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,197,0,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,212,1,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,277,0,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,291,1,RS
OG Anunoby,anunoog01,NYK,202512180IND,2025-12-18,330,0,RS
